geography_code,Year,Affordable Home Ownership,Affordable Rent,First Homes,Intermediate Rent,London Affordable Rent,Shared Ownership,Social Rent,Unknown,All afforable
E07000189,2006-07,64.0,,,13.0,,,139.0,,216.0
E07000189,2007-08,33.0,,,,,,126.0,,159.0
E07000189,2008-09,75.0,,,,,,97.0,,172.0
E07000189,2009-10,51.0,,,,,,235.0,,286.0
E07000189,2010-11,72.0,,,12.0,,,384.0,,468.0
E07000189,2011-12,89.0,,,5.0,,,239.0,,333.0
E07000189,2012-13,54.0,13.0,,,,,,,67.0
E07000189,2013-14,46.0,85.0,,,,,100.0,,231.0
E07000189,2014-15,14.0,123.0,,8.0,,28.0,41.0,,214.0
E07000189,2015-16,38.0,24.0,,,,7.0,48.0,,117.0
E07000189,2016-17,,21.0,,,,6.0,7.0,,34.0
E07000189,2017-18,,75.0,,,,20.0,4.0,,99.0
E07000189,2018-19,4.0,10.0,,,,40.0,5.0,,59.0
E07000189,2019-20,14.0,36.0,,,,22.0,,,72.0
E07000189,2020-21,29.0,58.0,,18.0,,39.0,46.0,,190.0
E07000189,2021-22,,113.0,,9.0,,92.0,10.0,,224.0
E07000189,2022-23,,48.0,,6.0,,45.0,1.0,,100.0
E07000192,1991-92,2.0,,,,,,46.0,,48.0
E07000192,1992-93,3.0,,,,,,108.0,,111.0
E07000192,1993-94,6.0,,,,,,41.0,,47.0
E07000192,1994-95,88.0,,,,,,47.0,,135.0
E07000192,1995-96,21.0,,,,,,16.0,,37.0
E07000192,1996-97,21.0,,,,,,113.0,,134.0
E07000192,1997-98,33.0,,,,,,34.0,,67.0
E07000192,1998-99,3.0,,,,,,27.0,,30.0
E07000192,1999-00,,,,,,,19.0,,19.0
E07000192,2000-01,4.0,,,,,,66.0,,70.0
E07000192,2001-02,,,,,,,28.0,,28.0
E07000192,2002-03,2.0,,,,,,11.0,,13.0
E07000192,2004-05,8.0,,,,,,56.0,,64.0
E07000192,2005-06,39.0,,,,,,14.0,,53.0
E07000192,2006-07,14.0,,,,,,32.0,,46.0
E07000192,2007-08,32.0,,,,,,60.0,,92.0
E07000192,2008-09,12.0,,,,,,60.0,,72.0
E07000192,2009-10,41.0,,,2.0,,,106.0,,149.0
E07000192,2010-11,51.0,,,16.0,,,98.0,,165.0
E07000192,2011-12,21.0,,,,,,16.0,,37.0
E07000192,2012-13,54.0,27.0,,,,,88.0,,169.0
E07000192,2013-14,6.0,20.0,,,,,21.0,,47.0
E07000192,2014-15,10.0,88.0,,,,,28.0,,126.0
E07000192,2015-16,4.0,,,,,,20.0,,24.0
E07000192,2016-17,,55.0,,,,18.0,43.0,,116.0
E07000192,2017-18,,116.0,,16.0,,35.0,71.0,,238.0
E07000192,2018-19,,112.0,,,,,13.0,,125.0
E07000192,2019-20,,46.0,,,,16.0,46.0,,108.0
E07000192,2020-21,,,,,,22.0,49.0,,71.0
E07000192,2021-22,,202.0,10.0,,,29.0,50.0,,291.0
E07000192,2022-23,,101.0,,,,11.0,40.0,,152.0
E07000193,1991-92,20.0,,,,,,18.0,,38.0
E07000193,1992-93,1.0,,,,,,99.0,,100.0
E07000193,1993-94,5.0,,,,,,86.0,,91.0
E07000193,1994-95,9.0,,,,,,51.0,,60.0
E07000193,1995-96,14.0,,,,,,148.0,,162.0
E07000193,1996-97,22.0,,,,,,27.0,,49.0
E07000193,1997-98,24.0,,,,,,55.0,,79.0
E07000193,1998-99,,,,,,,43.0,,43.0
E07000193,1999-00,,,,,,,15.0,,15.0
E07000193,2001-02,,,,,,,14.0,,14.0
E07000193,2002-03,,,,,,,24.0,,24.0
E07000193,2003-04,6.0,,,,,,7.0,,13.0
E07000193,2004-05,20.0,,,,,,25.0,,45.0
E07000193,2005-06,19.0,,,,,,30.0,,49.0
E07000193,2006-07,62.0,,,,,,27.0,,89.0
E07000193,2007-08,50.0,,,,,,11.0,,61.0
E07000193,2008-09,19.0,,,,,,7.0,,26.0
E07000193,2009-10,40.0,,,9.0,,,77.0,,126.0
E07000193,2010-11,26.0,,,15.0,,,93.0,,134.0
E07000193,2011-12,41.0,26.0,,,,,52.0,,119.0
E07000193,2012-13,44.0,12.0,,,,,,,56.0
E07000193,2013-14,16.0,72.0,,,,,52.0,,140.0
E07000193,2014-15,2.0,65.0,,,,,33.0,,100.0
E07000193,2015-16,,3.0,,,,,,,3.0
E07000193,2016-17,,132.0,,,,19.0,,,151.0
E07000193,2017-18,,44.0,,,,,5.0,,49.0
E07000193,2018-19,,45.0,,,,4.0,,,49.0
E07000193,2019-20,,36.0,,,,20.0,,,56.0
E07000193,2020-21,,98.0,,,,19.0,,,117.0
E07000193,2021-22,,72.0,,,,11.0,,,83.0
E07000193,2022-23,,88.0,12.0,,,31.0,,,131.0
E07000194,1991-92,,,,,,,46.0,,46.0
E07000194,1992-93,20.0,,,,,,51.0,,71.0
E07000194,1993-94,19.0,,,,,,66.0,,85.0
E07000194,1994-95,35.0,,,,,,84.0,,119.0
E07000194,1995-96,19.0,,,,,,74.0,,93.0
E07000194,1996-97,6.0,,,,,,53.0,,59.0
E07000194,1997-98,4.0,,,,,,45.0,,49.0
E07000194,1998-99,11.0,,,,,,115.0,,126.0
E07000194,1999-00,7.0,,,,,,65.0,,72.0
E07000194,2000-01,,,,,,,41.0,,41.0
E07000194,2001-02,16.0,,,,,,72.0,,88.0
E07000194,2002-03,2.0,,,,,,91.0,,93.0
E07000194,2003-04,31.0,,,,,,121.0,,152.0
E07000194,2004-05,40.0,,,,,,75.0,,115.0
E07000194,2005-06,31.0,,,,,,94.0,,125.0
E07000194,2006-07,,,,,,,46.0,,46.0
E07000194,2007-08,30.0,,,,,,66.0,,96.0
E07000194,2008-09,23.0,,,,,,38.0,,61.0
E07000194,2009-10,36.0,,,1.0,,,6.0,,43.0
E07000194,2010-11,21.0,,,4.0,,,13.0,,38.0
E07000194,2011-12,33.0,,,,,,2.0,,35.0
E07000194,2012-13,31.0,4.0,,,,,22.0,,57.0
E07000194,2013-14,14.0,,,,,,64.0,,78.0
E07000194,2014-15,16.0,3.0,,,,5.0,10.0,,34.0
E07000194,2015-16,3.0,43.0,,,,,4.0,,50.0
E07000194,2016-17,22.0,3.0,,,,3.0,,,28.0
E07000194,2017-18,2.0,,,,,45.0,54.0,,101.0
E07000194,2018-19,,122.0,,,,81.0,66.0,,269.0
E07000194,2019-20,,76.0,,,,84.0,46.0,,206.0
E07000194,2020-21,,31.0,,,,52.0,49.0,,132.0
E07000194,2021-22,,85.0,,,,178.0,150.0,,413.0
E07000194,2022-23,,39.0,,,,115.0,140.0,,294.0
E07000195,1991-92,2.0,,,,,,53.0,,55.0
E07000195,1992-93,5.0,,,,,,67.0,,72.0
E07000195,1993-94,12.0,,,,,,84.0,,96.0
E07000195,1994-95,21.0,,,,,,86.0,,107.0
E07000195,1995-96,17.0,,,,,,40.0,,57.0
E07000195,1996-97,31.0,,,,,,26.0,,57.0
E07000195,1997-98,12.0,,,,,,77.0,,89.0
E07000195,1998-99,10.0,,,,,,19.0,,29.0
E07000195,1999-00,2.0,,,,,,70.0,,72.0
E07000195,2000-01,4.0,,,,,,31.0,,35.0
E07000195,2001-02,,,,,,,37.0,,37.0
E07000195,2002-03,3.0,,,,,,55.0,,58.0
E07000195,2003-04,2.0,,,,,,50.0,,52.0
E07000195,2004-05,29.0,,,,,,24.0,,53.0
E07000195,2005-06,20.0,,,,,,11.0,,31.0
E07000195,2006-07,25.0,,,,,,,,25.0
E07000195,2007-08,20.0,,,,,,12.0,,32.0
E07000195,2008-09,34.0,,,,,,59.0,,93.0
E07000195,2009-10,37.0,,,4.0,,,45.0,,86.0
E07000195,2010-11,31.0,,,43.0,,,82.0,,156.0
E07000195,2011-12,19.0,,,,,,19.0,,38.0
E07000195,2012-13,73.0,6.0,,,,,38.0,,117.0
E07000195,2013-14,24.0,13.0,,,,,9.0,,46.0
E07000195,2014-15,6.0,33.0,,,,12.0,4.0,,55.0
E07000195,2016-17,,87.0,,,,,,,87.0
E07000195,2017-18,,91.0,,,,23.0,10.0,,124.0
E07000195,2018-19,12.0,13.0,,,,18.0,15.0,,58.0
E07000195,2019-20,1.0,13.0,,,,4.0,,,18.0
E07000195,2020-21,4.0,35.0,,,,52.0,,,91.0
E07000195,2021-22,,44.0,,,,11.0,,,55.0
E07000195,2022-23,,53.0,,,,27.0,183.0,,263.0
E07000196,1991-92,9.0,,,,,,100.0,,109.0
E07000196,1992-93,14.0,,,,,,60.0,,74.0
E07000196,1993-94,12.0,,,,,,81.0,,93.0
E07000196,1994-95,16.0,,,,,,66.0,,82.0
E07000196,1995-96,39.0,,,,,,138.0,,177.0
E07000196,1996-97,22.0,,,,,,56.0,,78.0
E07000196,1997-98,14.0,,,,,,68.0,,82.0
E07000196,1998-99,5.0,,,,,,149.0,,154.0
E07000196,1999-00,16.0,,,,,,125.0,,141.0
E07000196,2000-01,,,,,,,105.0,,105.0
E07000196,2001-02,3.0,,,,,,41.0,,44.0
E07000196,2002-03,2.0,,,,,,51.0,,53.0
E07000196,2003-04,3.0,,,,,,42.0,,45.0
E07000196,2004-05,3.0,,,,,,17.0,,20.0
E07000196,2005-06,5.0,,,,,,20.0,,25.0
E07000196,2006-07,2.0,,,,,,6.0,,8.0
E07000196,2007-08,17.0,,,,,,23.0,,40.0
E07000196,2008-09,72.0,,,,,,27.0,,99.0
E07000196,2009-10,8.0,,,2.0,,,76.0,,86.0
E07000196,2010-11,47.0,,,10.0,,,39.0,,96.0
E07000196,2011-12,6.0,,,,,,66.0,,72.0
E07000196,2012-13,13.0,,,,,,13.0,,26.0
E07000196,2013-14,14.0,,,,,,15.0,,29.0
E07000196,2014-15,8.0,102.0,,,,25.0,22.0,,157.0
E07000196,2015-16,18.0,,,,,8.0,45.0,,71.0
E07000196,2016-17,,44.0,,,,8.0,17.0,,69.0
E07000196,2017-18,,40.0,,,,41.0,7.0,,88.0
E07000196,2018-19,,,,,,86.0,48.0,,134.0
E07000196,2019-20,,,,,,59.0,26.0,,85.0
E07000196,2020-21,,,,,,13.0,13.0,,26.0
E07000196,2021-22,,,,,,93.0,119.0,,212.0
E07000196,2022-23,,,,,,85.0,71.0,,156.0
E07000197,1991-92,,,,,,,51.0,,51.0
E07000197,1992-93,16.0,,,,,,165.0,,181.0
E07000197,1993-94,20.0,,,,,,7.0,,27.0
E07000197,1994-95,36.0,,,,,,65.0,,101.0
E07000197,1995-96,21.0,,,,,,98.0,,119.0
E07000197,1996-97,25.0,,,,,,85.0,,110.0
E07000197,1997-98,2.0,,,,,,1.0,,3.0
E07000197,1998-99,4.0,,,,,,18.0,,22.0
E07000197,1999-00,12.0,,,,,,21.0,,33.0
E07000197,2000-01,4.0,,,,,,172.0,,176.0
E07000197,2001-02,47.0,,,,,,60.0,,107.0
E07000197,2002-03,13.0,,,,,,31.0,,44.0
E07000197,2003-04,22.0,,,,,,112.0,,134.0
E07000197,2004-05,41.0,,,,,,223.0,,264.0
E07000197,2005-06,39.0,,,,,,86.0,,125.0
E07000197,2006-07,25.0,,,,,,30.0,,55.0
E07000197,2007-08,16.0,,,,,,57.0,,73.0
E07000197,2008-09,21.0,,,,,,62.0,,83.0
E07000197,2009-10,16.0,,,8.0,,,38.0,,62.0
E07000197,2010-11,11.0,,,14.0,,,45.0,,70.0
E07000197,2011-12,16.0,,,8.0,,,46.0,,70.0
E07000197,2012-13,41.0,5.0,,,,,41.0,,87.0
E07000197,2013-14,31.0,45.0,,4.0,,,11.0,,91.0
E07000197,2014-15,17.0,190.0,,,,6.0,43.0,,256.0
E07000197,2015-16,27.0,55.0,,,,,22.0,,104.0
E07000197,2016-17,,201.0,,,,23.0,,,224.0
E07000197,2017-18,,51.0,,,,49.0,150.0,,250.0
E07000197,2018-19,,64.0,,2.0,,53.0,66.0,,185.0
E07000197,2019-20,,61.0,,,,57.0,54.0,,172.0
E07000197,2020-21,,124.0,,,,66.0,67.0,,257.0
E07000197,2021-22,,123.0,,,,45.0,10.0,,178.0
E07000197,2022-23,,27.0,,,,29.0,36.0,,92.0
E07000198,1991-92,,,,,,,8.0,,8.0
E07000198,1992-93,2.0,,,,,,47.0,,49.0
E07000198,1993-94,5.0,,,,,,108.0,,113.0
E07000198,1994-95,7.0,,,,,,98.0,,105.0
E07000198,1995-96,11.0,,,,,,33.0,,44.0
E07000198,1996-97,10.0,,,,,,70.0,,80.0
E07000198,1997-98,26.0,,,,,,30.0,,56.0
E07000198,1998-99,5.0,,,,,,17.0,,22.0
E07000198,1999-00,4.0,,,,,,55.0,,59.0
E07000198,2000-01,,,,,,,18.0,,18.0
E07000198,2001-02,5.0,,,,,,16.0,,21.0
E07000198,2002-03,,,,,,,31.0,,31.0
E07000198,2003-04,2.0,,,,,,37.0,,39.0
E07000198,2004-05,30.0,,,,,,72.0,,102.0
E07000198,2005-06,27.0,,,,,,13.0,,40.0
E07000198,2006-07,4.0,,,,,,4.0,,8.0
E07000198,2007-08,3.0,,,,,,9.0,,12.0
E07000198,2008-09,11.0,,,,,,4.0,,15.0
E07000198,2009-10,5.0,,,2.0,,,12.0,,19.0
E07000198,2010-11,7.0,,,7.0,,,18.0,,32.0
E07000198,2011-12,5.0,5.0,,,,,3.0,,13.0
E07000198,2012-13,20.0,18.0,,,,,,,38.0
E07000198,2013-14,15.0,,,,,,38.0,,53.0
E07000198,2014-15,28.0,170.0,,,,21.0,6.0,,225.0
E07000198,2015-16,19.0,,,,,,,,19.0
E07000198,2016-17,2.0,,,,,,,,2.0
E07000198,2017-18,,31.0,,,,5.0,,,36.0
E07000198,2018-19,,30.0,,,,4.0,1.0,,35.0
E07000198,2019-20,,12.0,,,,4.0,,,16.0
E07000198,2020-21,,2.0,,15.0,,4.0,,,21.0
E07000198,2021-22,,13.0,,,,7.0,,,20.0
E07000198,2022-23,3.0,23.0,,,,22.0,,,48.0
E07000199,1991-92,1.0,,,,,,134.0,,135.0
E07000199,1992-93,7.0,,,,,,79.0,,86.0
E07000199,1993-94,23.0,,,,,,71.0,,94.0
E07000199,1994-95,18.0,,,,,,38.0,,56.0
E07000199,1995-96,11.0,,,,,,11.0,,22.0
E07000199,1996-97,19.0,,,,,,10.0,,29.0
E07000199,1997-98,6.0,,,,,,17.0,,23.0
E07000199,1998-99,8.0,,,,,,73.0,,81.0
E07000199,1999-00,1.0,,,,,,42.0,,43.0
E07000199,2000-01,,,,,,,116.0,,116.0
E07000199,2001-02,10.0,,,,,,30.0,,40.0
E07000199,2002-03,4.0,,,,,,31.0,,35.0
E07000199,2003-04,12.0,,,,,,,,12.0
E07000199,2004-05,15.0,,,,,,72.0,,87.0
E07000199,2005-06,8.0,,,,,,,,8.0
E07000199,2006-07,4.0,,,,,,10.0,,14.0
E07000199,2007-08,1.0,,,,,,21.0,,22.0
E07000199,2008-09,5.0,,,,,,5.0,,10.0
E07000199,2009-10,40.0,,,,,,57.0,,97.0
E07000199,2010-11,24.0,,,3.0,,,48.0,,75.0
E07000199,2011-12,21.0,,,,,,,,21.0
E07000199,2012-13,13.0,,,,,,,,13.0
E07000199,2013-14,8.0,7.0,,,,,1.0,,16.0
E07000199,2014-15,,42.0,,,,4.0,,,46.0
E07000199,2015-16,,18.0,,,,,,,18.0
E07000199,2016-17,,13.0,,,,,,,13.0
E07000199,2017-18,,38.0,,,,,,,38.0
E07000199,2018-19,,48.0,,,,40.0,,,88.0
E07000199,2019-20,,17.0,,,,10.0,,,27.0
E07000199,2020-21,,151.0,,,,17.0,,,168.0
E07000200,1991-92,6.0,,,,,,37.0,,43.0
E07000200,1992-93,14.0,,,,,,87.0,,101.0
E07000200,1993-94,18.0,,,,,,77.0,,95.0
E07000200,1994-95,20.0,,,,,,98.0,,118.0
E07000200,1995-96,20.0,,,,,,82.0,,102.0
E07000200,1996-97,10.0,,,,,,23.0,,33.0
E07000200,1997-98,33.0,,,,,,94.0,,127.0
E07000200,1998-99,10.0,,,,,,14.0,,24.0
E07000200,1999-00,4.0,,,,,,49.0,,53.0
E07000200,2000-01,6.0,,,,,,63.0,,69.0
E07000200,2001-02,7.0,,,,,,14.0,,21.0
E07000200,2002-03,3.0,,,,,,25.0,,28.0
E07000200,2003-04,6.0,,,,,,85.0,,91.0
E07000200,2004-05,13.0,,,,,,35.0,,48.0
E07000200,2005-06,16.0,,,,,,40.0,,56.0
E07000200,2006-07,10.0,,,,,,72.0,,82.0
E07000200,2007-08,17.0,,,,,,37.0,,54.0
E07000200,2008-09,19.0,,,6.0,,,84.0,,109.0
E07000200,2009-10,22.0,,,,,,52.0,,74.0
E07000200,2010-11,60.0,,,18.0,,,85.0,,163.0
E07000200,2011-12,20.0,,,20.0,,,94.0,,134.0
E07000200,2012-13,36.0,20.0,,,,,29.0,,85.0
E07000200,2013-14,7.0,66.0,,6.0,,,24.0,,103.0
E07000200,2014-15,1.0,46.0,,,,2.0,1.0,,50.0
E07000200,2015-16,,25.0,,,,2.0,,,27.0
E07000200,2016-17,,50.0,,,,6.0,4.0,,60.0
E07000200,2017-18,,55.0,,,,16.0,,,71.0
E07000200,2018-19,6.0,20.0,,,,16.0,,,42.0
E07000200,2019-20,3.0,100.0,,,,33.0,,,136.0
E07000200,2020-21,,63.0,,,,8.0,,,71.0
E07000200,2021-22,,86.0,,,,57.0,35.0,,178.0
E07000200,2022-23,,93.0,,,,39.0,2.0,,134.0
E07000202,1991-92,28.0,,,,,,84.0,,112.0
E07000202,1992-93,51.0,,,,,,245.0,,296.0
E07000202,1993-94,61.0,,,,,,184.0,,245.0
E07000202,1994-95,46.0,,,,,,264.0,,310.0
E07000202,1995-96,53.0,,,,,,74.0,,127.0
E07000202,1996-97,42.0,,,,,,201.0,,243.0
E07000202,1997-98,27.0,,,,,,39.0,,66.0
E07000202,1998-99,21.0,,,,,,90.0,,111.0
E07000202,1999-00,4.0,,,,,,118.0,,122.0
E07000202,2000-01,13.0,,,,,,144.0,,157.0
E07000202,2001-02,20.0,,,,,,185.0,,205.0
E07000202,2002-03,3.0,,,,,,216.0,,219.0
E07000202,2003-04,20.0,,,,,,146.0,,166.0
E07000202,2004-05,23.0,,,,,,77.0,,100.0
E07000202,2005-06,94.0,,,,,,137.0,,231.0
E07000202,2006-07,44.0,,,,,,108.0,,152.0
E07000202,2007-08,168.0,,,,,,327.0,,495.0
E07000202,2008-09,39.0,,,,,,194.0,,233.0
E07000202,2009-10,68.0,,,16.0,,,74.0,,158.0
E07000202,2010-11,28.0,,,5.0,,,114.0,,147.0
E07000202,2011-12,34.0,,,,,,129.0,,163.0
E07000202,2012-13,23.0,,,,,,,,23.0
E07000202,2013-14,6.0,11.0,,,,,7.0,,24.0
E07000202,2014-15,,66.0,,,,45.0,125.0,,236.0
E07000202,2016-17,,89.0,,,,,,,89.0
E07000202,2017-18,,,,,,,15.0,,15.0
E07000202,2018-19,,,,,,8.0,,,8.0
E07000202,2021-22,,52.0,,,,18.0,,,70.0
E07000202,2022-23,,16.0,,,,,,,16.0
E07000203,1991-92,,,,,,,22.0,,22.0
E07000203,1992-93,4.0,,,,,,79.0,,83.0
E07000203,1993-94,3.0,,,,,,51.0,,54.0
E07000203,1994-95,1.0,,,,,,75.0,,76.0
E07000203,1995-96,9.0,,,,,,58.0,,67.0
E07000203,1996-97,6.0,,,,,,23.0,,29.0
E07000203,1997-98,26.0,,,,,,81.0,,107.0
E07000203,1998-99,2.0,,,,,,60.0,,62.0
E07000203,1999-00,1.0,,,,,,8.0,,9.0
E07000203,2000-01,1.0,,,,,,2.0,,3.0
E07000203,2001-02,1.0,,,,,,37.0,,38.0
E07000203,2002-03,,,,,,,16.0,,16.0
E07000203,2003-04,3.0,,,,,,55.0,,58.0
E07000203,2004-05,15.0,,,,,,,,15.0
E07000203,2005-06,27.0,,,,,,33.0,,60.0
E07000203,2006-07,53.0,,,,,,79.0,,132.0
E07000203,2007-08,61.0,,,,,,45.0,,106.0
E07000203,2008-09,71.0,,,15.0,,,87.0,,173.0
E07000203,2009-10,36.0,,,3.0,,,63.0,,102.0
E07000203,2010-11,35.0,,,10.0,,,50.0,,95.0
E07000203,2011-12,20.0,7.0,,9.0,,,45.0,,81.0
E07000203,2012-13,39.0,19.0,,,,,63.0,,121.0
E07000203,2013-14,5.0,38.0,,,,,12.0,,55.0
E07000203,2014-15,,53.0,,,,2.0,22.0,,77.0
E07000203,2015-16,,39.0,,,,3.0,21.0,,63.0
E07000203,2016-17,,73.0,,,,16.0,2.0,,91.0
E07000203,2017-18,,91.0,,,,30.0,1.0,,122.0
E07000203,2018-19,,56.0,,,,3.0,,,59.0
E07000203,2019-20,14.0,33.0,,,,2.0,,,49.0
E07000203,2020-21,15.0,44.0,,,,63.0,,,122.0
E07000203,2021-22,,141.0,,,,90.0,38.0,,269.0
E07000203,2022-23,,162.0,,,,124.0,15.0,,301.0
E07000207,1991-92,,,,,,,84.0,,84.0
E07000207,1992-93,27.0,,,,,,52.0,,79.0
E07000207,1993-94,18.0,,,,,,19.0,,37.0
E07000207,1994-95,9.0,,,,,,55.0,,64.0
E07000207,1995-96,32.0,,,,,,64.0,,96.0
E07000207,1996-97,8.0,,,,,,33.0,,41.0
E07000207,1997-98,10.0,,,,,,40.0,,50.0
E07000207,1998-99,25.0,,,,,,38.0,,63.0
E07000207,1999-00,2.0,,,,,,24.0,,26.0
E07000207,2000-01,12.0,,,,,,80.0,,92.0
E07000207,2001-02,8.0,,,,,,40.0,,48.0
E07000207,2002-03,18.0,,,,,,16.0,,34.0
E07000207,2003-04,31.0,,,,,,48.0,,79.0
E07000207,2004-05,39.0,,,50.0,,,52.0,,141.0
E07000207,2005-06,76.0,,,22.0,,,64.0,,162.0
E07000207,2006-07,45.0,,,24.0,,,26.0,,95.0
E07000207,2007-08,47.0,,,12.0,,,75.0,,134.0
E07000207,2008-09,53.0,,,,,,12.0,,65.0
E07000207,2009-10,25.0,,,,,,22.0,,47.0
E07000207,2010-11,97.0,,,,,,89.0,,186.0
E07000207,2011-12,18.0,,,,,,49.0,,67.0
E07000207,2012-13,12.0,6.0,,,,,16.0,,34.0
E07000207,2013-14,49.0,36.0,,,,,40.0,,125.0
E07000207,2014-15,4.0,101.0,,,,10.0,,,115.0
E07000207,2015-16,5.0,3.0,,2.0,,28.0,2.0,,40.0
E07000207,2016-17,1.0,36.0,,,,1.0,2.0,,40.0
E07000207,2017-18,9.0,8.0,,,,40.0,4.0,,61.0
E07000207,2018-19,,20.0,,,,6.0,,,26.0
E07000207,2019-20,4.0,41.0,,,,55.0,,,100.0
E07000207,2020-21,,66.0,,,,62.0,,,128.0
E07000207,2021-22,,,,,,1.0,,,1.0
E07000207,2022-23,,8.0,,,,,,,8.0
E07000208,1991-92,1.0,,,,,,25.0,,26.0
E07000208,1992-93,6.0,,,,,,50.0,,56.0
E07000208,1993-94,30.0,,,,,,7.0,,37.0
E07000208,1994-95,28.0,,,,,,56.0,,84.0
E07000208,1995-96,37.0,,,,,,54.0,,91.0
E07000208,1996-97,19.0,,,,,,67.0,,86.0
E07000208,1997-98,17.0,,,,,,25.0,,42.0
E07000208,1998-99,15.0,,,,,,63.0,,78.0
E07000208,1999-00,8.0,,,,,,13.0,,21.0
E07000208,2000-01,,,,,,,31.0,,31.0
E07000208,2001-02,5.0,,,,,,38.0,,43.0
E07000208,2002-03,18.0,,,,,,24.0,,42.0
E07000208,2003-04,50.0,,,,,,21.0,,71.0
E07000208,2004-05,37.0,,,2.0,,,6.0,,45.0
E07000208,2005-06,38.0,,,,,,40.0,,78.0
E07000208,2006-07,43.0,,,,,,49.0,,92.0
E07000208,2007-08,37.0,,,18.0,,,29.0,,84.0
E07000208,2008-09,29.0,,,,,,23.0,,52.0
E07000208,2009-10,32.0,,,,,,34.0,,66.0
E07000208,2010-11,25.0,,,,,,6.0,,31.0
E07000208,2011-12,49.0,13.0,,,,,60.0,,122.0
E07000208,2012-13,83.0,15.0,,,,,86.0,,184.0
E07000208,2013-14,72.0,31.0,,,,,69.0,,172.0
E07000208,2014-15,,24.0,,,,25.0,7.0,,56.0
E07000208,2015-16,,45.0,,,,3.0,,,48.0
E07000208,2016-17,,47.0,,,,19.0,,,66.0
E07000208,2018-19,,51.0,,,,26.0,,,77.0
E07000208,2019-20,,32.0,,,,,,,32.0
E07000208,2020-21,,11.0,,,,7.0,,,18.0
E07000208,2021-22,,11.0,,,,,,,11.0
E07000208,2022-23,,44.0,,,,22.0,1.0,,67.0
E07000209,1991-92,3.0,,,,,,48.0,,51.0
E07000209,1992-93,7.0,,,,,,105.0,,112.0
E07000209,1993-94,19.0,,,,,,70.0,,89.0
E07000209,1994-95,19.0,,,,,,36.0,,55.0
E07000209,1995-96,71.0,,,,,,285.0,,356.0
E07000209,1996-97,60.0,,,,,,52.0,,112.0
E07000209,1997-98,6.0,,,,,,21.0,,27.0
E07000209,1998-99,28.0,,,,,,72.0,,100.0
E07000209,1999-00,5.0,,,,,,9.0,,14.0
E07000209,2000-01,5.0,,,,,,36.0,,41.0
E07000209,2001-02,22.0,,,,,,120.0,,142.0
E07000209,2002-03,63.0,,,,,,58.0,,121.0
E07000209,2003-04,134.0,,,,,,78.0,,212.0
E07000209,2004-05,105.0,,,,,,116.0,,221.0
E07000209,2005-06,101.0,,,,,,38.0,,139.0
E07000209,2006-07,24.0,,,,,,28.0,,52.0
E07000209,2007-08,50.0,,,,,,68.0,,118.0
E07000209,2008-09,78.0,,,,,,29.0,,107.0
E07000209,2009-10,24.0,,,,,,31.0,,55.0
E07000209,2010-11,14.0,,,1.0,,,70.0,,85.0
E07000209,2011-12,24.0,,,,,,48.0,,72.0
E07000209,2012-13,7.0,11.0,,,,,4.0,,22.0
E07000209,2013-14,7.0,17.0,,,,,3.0,,27.0
E07000209,2014-15,13.0,45.0,,,,9.0,31.0,,98.0
E07000209,2015-16,10.0,43.0,,,,,,,53.0
E07000209,2016-17,,21.0,,,,16.0,14.0,,51.0
E07000209,2017-18,,81.0,,,,39.0,1.0,,121.0
E07000209,2018-19,,18.0,,,,9.0,12.0,,39.0
E07000209,2019-20,,54.0,,,,17.0,3.0,,74.0
E07000209,2021-22,,9.0,,,,33.0,13.0,,55.0
E07000209,2022-23,,,,,,12.0,15.0,,27.0
E07000210,1991-92,3.0,,,,,,50.0,,53.0
E07000210,1992-93,8.0,,,,,,25.0,,33.0
E07000210,1993-94,13.0,,,,,,11.0,,24.0
E07000210,1994-95,11.0,,,,,,32.0,,43.0
E07000210,1995-96,13.0,,,,,,79.0,,92.0
E07000210,1996-97,9.0,,,,,,17.0,,26.0
E07000210,1997-98,9.0,,,,,,10.0,,19.0
E07000210,1998-99,8.0,,,,,,14.0,,22.0
E07000210,1999-00,10.0,,,,,,6.0,,16.0
E07000210,2000-01,7.0,,,,,,33.0,,40.0
E07000210,2001-02,8.0,,,,,,17.0,,25.0
E07000210,2002-03,19.0,,,,,,7.0,,26.0
E07000210,2003-04,26.0,,,,,,7.0,,33.0
E07000210,2004-05,38.0,,,,,,3.0,,41.0
E07000210,2005-06,31.0,,,4.0,,,39.0,,74.0
E07000210,2006-07,117.0,,,6.0,,,55.0,,178.0
E07000210,2007-08,54.0,,,,,,28.0,,82.0
E07000210,2008-09,25.0,,,,,,14.0,,39.0
E07000210,2009-10,18.0,,,1.0,,,37.0,,56.0
E07000210,2010-11,6.0,,,,,,18.0,,24.0
E07000210,2011-12,51.0,,,10.0,,,34.0,,95.0
E07000210,2012-13,6.0,,,,,,16.0,,22.0
E07000210,2013-14,13.0,3.0,,,,,13.0,,29.0
E07000210,2014-15,,35.0,,,,33.0,11.0,,79.0
E07000210,2015-16,,17.0,,,,9.0,1.0,,27.0
E07000210,2016-17,,9.0,,,,,,,9.0
E07000210,2017-18,7.0,23.0,,,,25.0,10.0,,65.0
E07000210,2018-19,,14.0,,,,18.0,17.0,,49.0
