AreaCode,Year,AllVacants,Dwellings,HouseholdProjection,LongTermVacants
E06000026,2011,2886.0,113069.0,108656.0,745.0
E06000026,2012,3248.0,113615.0,108648.0,814.0
E06000026,2013,2996.0,114254.0,108883.0,528.0
E06000026,2014,2744.0,115082.0,109733.0,652.0
E06000026,2015,2849.0,115857.0,110105.0,744.0
E06000026,2016,2634.0,117060.0,110540.0,678.0
E06000026,2017,2518.0,117662.0,110950.0,697.0
E06000026,2018,2823.0,119202.0,110931.0,715.0
E06000026,2019,2794.0,120146.0,111245.0,853.0
E06000026,2020,2404.0,120916.0,111477.0,905.0
E06000026,2021,2441.0,121528.0,111606.0,670.0
E06000026,2022,2566.0,121867.0,111886.0,803.0
E06000026,2023,2567.0,122264.0,112173.0,818.0
E06000027,2004,2647.0,61534.0,58238.0,1283.0
E06000027,2005,2859.0,61832.0,58414.0,1344.0
E06000027,2006,2875.0,62146.0,58412.0,1389.0
E06000027,2007,2919.0,62483.0,58585.0,1334.0
E06000027,2008,3293.0,63106.0,58619.0,1319.0
E06000027,2009,3254.0,63450.0,58482.0,1360.0
E06000027,2010,3155.0,63668.0,58410.0,1353.0
E06000027,2011,3124.0,63966.0,58851.0,1278.0
E06000027,2012,2920.0,64424.0,59040.0,1080.0
E06000027,2013,2921.0,64874.0,59349.0,982.0
E06000027,2014,2948.0,65477.0,59849.0,1063.0
E06000027,2015,2771.0,65976.0,60141.0,1048.0
E06000027,2016,2829.0,66585.0,60524.0,1079.0
E06000027,2017,2835.0,67112.0,61058.0,1085.0
E06000027,2018,3038.0,67726.0,61496.0,1303.0
E06000027,2019,2730.0,68458.0,62088.0,1241.0
E06000027,2020,2434.0,68847.0,62624.0,1134.0
E06000027,2021,2215.0,69308.0,63127.0,909.0
E06000027,2022,2598.0,69620.0,63708.0,1232.0
E06000027,2023,2834.0,69871.0,64295.0,1237.0
E06000028,2004,2545.0,78772.0,72354.0,870.0
E06000028,2005,2825.0,79809.0,73346.0,1007.0
E06000028,2006,3456.0,80709.0,73886.0,1023.0
E06000028,2007,3551.0,81738.0,75416.0,1115.0
E06000028,2008,3538.0,83213.0,76374.0,1063.0
E06000028,2009,3589.0,84386.0,77390.0,1029.0
E06000028,2010,3052.0,84948.0,79408.0,978.0
E06000028,2011,2939.0,85381.0,82042.0,869.0
E06000028,2012,3103.0,85934.0,83147.0,955.0
E06000028,2013,2973.0,86571.0,83939.0,848.0
E06000028,2014,2856.0,86964.0,84696.0,783.0
E06000028,2015,2391.0,87926.0,85450.0,698.0
E06000028,2016,2431.0,88648.0,86119.0,673.0
E06000028,2017,2419.0,89227.0,86430.0,776.0
E06000028,2018,2962.0,89861.0,86347.0,998.0
E06000028,2019,,90518.0,86446.0,
E06000028,2020,,,86540.0,
E06000028,2021,,,86640.0,
E06000028,2022,,,86783.0,
E06000028,2023,,,86936.0,
E06000029,2004,1876.0,62650.0,59203.0,549.0
E06000029,2005,2023.0,63034.0,59572.0,578.0
E06000029,2006,2134.0,63833.0,60003.0,742.0
E06000029,2007,2089.0,64469.0,60691.0,677.0
E06000029,2008,2098.0,65059.0,61356.0,706.0
E06000029,2009,2046.0,65882.0,61884.0,679.0
E06000029,2010,1856.0,66274.0,62496.0,605.0
E06000029,2011,1930.0,66502.0,63466.0,650.0
E06000029,2012,1844.0,66687.0,63741.0,547.0
E06000029,2013,1405.0,66894.0,63989.0,498.0
E06000029,2014,1218.0,67070.0,64375.0,362.0
E06000029,2015,1290.0,67369.0,64409.0,288.0
E06000029,2016,1443.0,67703.0,64611.0,462.0
E06000029,2017,1502.0,68330.0,64915.0,496.0
E06000029,2018,1500.0,68636.0,65127.0,514.0
E06000029,2019,,69061.0,65444.0,
E06000029,2020,,,65696.0,
E06000029,2021,,,65927.0,
E06000029,2022,,,66261.0,
E06000029,2023,,,66575.0,
E06000030,2004,1768.0,80591.0,77236.0,1019.0
E06000030,2005,2374.0,82363.0,78655.0,1178.0
E06000030,2006,1877.0,83976.0,79786.0,388.0
E06000030,2007,1723.0,86303.0,81693.0,377.0
E06000030,2008,1714.0,88309.0,83638.0,414.0
E06000030,2009,1928.0,89341.0,84974.0,477.0
E06000030,2010,1897.0,90284.0,86186.0,519.0
E06000030,2011,1832.0,91128.0,87783.0,482.0
E06000030,2012,1959.0,91975.0,88716.0,523.0
E06000030,2013,1893.0,92533.0,89667.0,462.0
E06000030,2014,1725.0,93087.0,90539.0,547.0
E06000030,2015,1702.0,93732.0,91294.0,455.0
E06000030,2016,1770.0,95133.0,91878.0,494.0
E06000030,2017,2077.0,96790.0,92677.0,706.0
E06000030,2018,1918.0,97562.0,93535.0,484.0
E06000030,2019,1903.0,98644.0,94456.0,533.0
E06000030,2020,2037.0,99325.0,95299.0,699.0
E06000030,2021,1863.0,99851.0,96061.0,511.0
E06000030,2022,2036.0,100950.0,96933.0,473.0
E06000030,2023,1893.0,101958.0,97798.0,665.0
E06000031,2004,1809.0,70137.0,67281.0,571.0
E06000031,2005,1780.0,70981.0,68550.0,599.0
E06000031,2006,2125.0,71805.0,69358.0,683.0
E06000031,2007,2179.0,73023.0,69981.0,610.0
E06000031,2008,2517.0,73982.0,71143.0,766.0
E06000031,2009,2590.0,74997.0,71964.0,854.0
E06000031,2010,2388.0,76081.0,72859.0,829.0
E06000031,2011,2099.0,76760.0,73661.0,695.0
E06000031,2012,1874.0,77612.0,74219.0,550.0
E06000031,2013,1716.0,78495.0,74795.0,581.0
E06000031,2014,1807.0,79470.0,75275.0,629.0
E06000031,2015,1701.0,80923.0,76181.0,592.0
E06000031,2016,1624.0,81955.0,77173.0,588.0
E06000031,2017,1594.0,83267.0,77703.0,587.0
E06000031,2018,1688.0,84084.0,78379.0,537.0
E06000031,2019,1950.0,85300.0,79197.0,564.0
E06000031,2020,2215.0,86544.0,79958.0,909.0
E06000031,2021,2011.0,87903.0,80663.0,611.0
E06000031,2022,1928.0,88900.0,81612.0,702.0
E06000031,2023,2116.0,89665.0,82518.0,679.0
E06000032,2004,2019.0,73045.0,69541.0,764.0
E06000032,2005,2163.0,73592.0,69926.0,848.0
E06000032,2006,2396.0,74147.0,70256.0,849.0
E06000032,2007,2180.0,74546.0,70638.0,838.0
E06000032,2008,2182.0,75013.0,71030.0,699.0
E06000032,2009,2142.0,75425.0,71959.0,899.0
E06000032,2010,2219.0,75800.0,73023.0,815.0
E06000032,2011,2101.0,76014.0,73953.0,876.0
E06000032,2012,2060.0,76440.0,74418.0,703.0
E06000032,2013,1718.0,76858.0,75076.0,636.0
E06000032,2014,1267.0,77112.0,75970.0,434.0
E06000032,2015,1373.0,77368.0,77016.0,385.0
E06000032,2016,1684.0,78059.0,77906.0,514.0
E06000032,2017,1328.0,78924.0,77667.0,438.0
E06000032,2018,1724.0,79863.0,77528.0,598.0
E06000032,2019,1729.0,80557.0,77526.0,624.0
E06000032,2020,1828.0,81415.0,77427.0,720.0
E06000032,2021,1945.0,81956.0,77270.0,697.0
E06000032,2022,2349.0,82368.0,77356.0,1006.0
E06000032,2023,2834.0,83514.0,77427.0,1563.0
E06000033,2004,2510.0,75319.0,70140.0,877.0
E06000033,2005,2711.0,75939.0,70484.0,950.0
E06000033,2006,2772.0,76688.0,70784.0,1069.0
E06000033,2007,2515.0,77271.0,71159.0,903.0
E06000033,2008,2524.0,77644.0,72119.0,845.0
E06000033,2009,2566.0,78098.0,72688.0,829.0
E06000033,2010,2483.0,78376.0,73478.0,927.0
E06000033,2011,2747.0,78603.0,74382.0,1012.0
E06000033,2012,2676.0,79023.0,74583.0,809.0
E06000033,2013,2376.0,79369.0,74902.0,634.0
E06000033,2014,2277.0,79573.0,75545.0,824.0
E06000033,2015,2147.0,79850.0,75960.0,593.0
E06000033,2016,2107.0,80165.0,76436.0,701.0
E06000033,2017,1887.0,80737.0,76819.0,615.0
E06000033,2018,2067.0,81350.0,76942.0,596.0
E06000033,2019,2338.0,81934.0,77432.0,630.0
E06000033,2020,2154.0,82244.0,77863.0,724.0
E06000033,2021,1993.0,82574.0,78247.0,643.0
E06000033,2022,2206.0,83063.0,78909.0,658.0
E06000033,2023,2040.0,83404.0,79558.0,633.0
E06000034,2004,1411.0,61491.0,59107.0,319.0
E06000034,2005,1856.0,62571.0,59450.0,696.0
E06000034,2006,1993.0,63223.0,59935.0,747.0
E06000034,2007,1903.0,63549.0,60280.0,679.0
E06000034,2008,1799.0,63624.0,60699.0,657.0
E06000034,2009,1875.0,63667.0,61073.0,683.0
E06000034,2010,1732.0,63668.0,61590.0,664.0
E06000034,2011,1710.0,63869.0,62106.0,618.0
E06000034,2012,1805.0,64287.0,62512.0,638.0
E06000034,2013,1616.0,64673.0,63008.0,350.0
E06000034,2014,1497.0,65071.0,63699.0,192.0
E06000034,2015,1484.0,65455.0,64333.0,214.0
E06000034,2016,1407.0,66242.0,65053.0,131.0
E06000034,2017,1493.0,66920.0,65602.0,129.0
E06000034,2018,1725.0,67852.0,66148.0,152.0
E06000034,2019,1601.0,68335.0,66843.0,166.0
E06000034,2020,1575.0,68968.0,67471.0,261.0
E06000034,2021,1847.0,69537.0,68100.0,260.0
E06000034,2022,1938.0,69856.0,68887.0,342.0
E06000034,2023,1850.0,70033.0,69640.0,687.0
E06000035,2004,3312.0,104941.0,99605.0,1649.0
E06000035,2005,3435.0,105669.0,100056.0,1361.0
E06000035,2006,3549.0,106282.0,100620.0,1359.0
E06000035,2007,3632.0,106956.0,101655.0,1607.0
E06000035,2008,3588.0,107799.0,102768.0,1606.0
E06000035,2009,3561.0,108796.0,103648.0,1332.0
E06000035,2010,3587.0,109367.0,104673.0,1478.0
E06000035,2011,3710.0,110107.0,105915.0,1455.0
E06000035,2012,3478.0,110923.0,107205.0,1417.0
E06000035,2013,3375.0,111576.0,108377.0,938.0
E06000035,2014,2991.0,112160.0,109482.0,1004.0
E06000035,2015,2910.0,112650.0,110252.0,879.0
E06000035,2016,2763.0,113211.0,111100.0,817.0
E06000035,2017,3161.0,113865.0,111555.0,986.0
E06000035,2018,3393.0,114557.0,111737.0,1144.0
E06000035,2019,3749.0,115214.0,112130.0,1398.0
E06000035,2020,3639.0,116356.0,112443.0,1573.0
E06000035,2021,3362.0,117443.0,112740.0,1303.0
E06000035,2022,3112.0,118546.0,113259.0,1155.0
E06000035,2023,3111.0,119504.0,113685.0,815.0
E06000036,2004,906.0,45165.0,43033.0,331.0
E06000036,2005,949.0,45326.0,43296.0,389.0
E06000036,2006,1022.0,45512.0,43676.0,309.0
E06000036,2007,1036.0,45561.0,44035.0,415.0
E06000036,2008,1133.0,45981.0,44500.0,467.0
E06000036,2009,1206.0,46366.0,44727.0,516.0
E06000036,2010,1118.0,46610.0,45117.0,504.0
E06000036,2011,892.0,46937.0,45703.0,266.0
E06000036,2012,936.0,47160.0,46336.0,291.0
E06000036,2013,920.0,47513.0,46936.0,265.0
E06000036,2014,832.0,47785.0,47581.0,264.0
E06000036,2015,1048.0,48119.0,48018.0,300.0
E06000036,2016,930.0,48413.0,48377.0,316.0
E06000036,2017,984.0,48808.0,48817.0,391.0
E06000036,2018,1075.0,49182.0,49347.0,419.0
E06000036,2019,1172.0,49895.0,49813.0,278.0
E06000036,2020,1469.0,51541.0,50198.0,366.0
E06000036,2021,1121.0,52496.0,50582.0,115.0
E06000036,2022,1298.0,53187.0,50976.0,269.0
E06000036,2023,1157.0,53637.0,51380.0,431.0
E06000037,2004,1581.0,59978.0,57610.0,447.0
E06000037,2005,1905.0,60926.0,58240.0,936.0
E06000037,2006,1761.0,61978.0,58997.0,1015.0
E06000037,2007,2089.0,63023.0,59794.0,1066.0
E06000037,2008,1350.0,63687.0,60670.0,463.0
E06000037,2009,1334.0,64196.0,61227.0,407.0
E06000037,2010,1238.0,64423.0,61781.0,412.0
E06000037,2011,1216.0,64603.0,62102.0,438.0
E06000037,2012,1242.0,64768.0,62539.0,442.0
E06000037,2013,1179.0,65323.0,63130.0,381.0
E06000037,2014,1020.0,65773.0,63626.0,317.0
E06000037,2015,1094.0,66272.0,64035.0,415.0
E06000037,2016,911.0,66901.0,64586.0,338.0
E06000037,2017,743.0,67389.0,64863.0,197.0
E06000037,2018,802.0,67918.0,65076.0,249.0
E06000037,2019,1164.0,68448.0,65392.0,232.0
E06000037,2020,1515.0,68849.0,65638.0,470.0
E06000037,2021,1568.0,69470.0,65878.0,494.0
E06000037,2022,1761.0,70193.0,66177.0,500.0
E06000037,2023,1992.0,70831.0,66459.0,634.0
E06000038,2004,1838.0,61005.0,57690.0,711.0
E06000038,2005,1856.0,62091.0,58584.0,654.0
E06000038,2006,1917.0,62656.0,59190.0,693.0
E06000038,2007,2057.0,63203.0,59614.0,730.0
E06000038,2008,1825.0,63949.0,60137.0,484.0
E06000038,2009,2174.0,64640.0,60708.0,563.0
E06000038,2010,1929.0,65243.0,61504.0,610.0
E06000038,2011,1746.0,65551.0,62074.0,621.0
E06000038,2012,1598.0,65937.0,62577.0,457.0
E06000038,2013,1520.0,66460.0,63067.0,471.0
E06000038,2014,1408.0,66900.0,63791.0,487.0
E06000038,2015,1420.0,67614.0,64454.0,423.0
E06000038,2016,1617.0,68444.0,64938.0,515.0
E06000038,2017,1420.0,69240.0,65003.0,502.0
E06000038,2018,1399.0,70019.0,64986.0,387.0
E06000038,2019,1593.0,71008.0,65136.0,571.0
E06000038,2020,1766.0,71608.0,65307.0,616.0
E06000038,2021,1885.0,72096.0,65410.0,572.0
E06000038,2022,1971.0,72946.0,65511.0,556.0
E06000038,2023,1924.0,73834.0,65611.0,550.0
E06000039,2004,832.0,47179.0,44974.0,161.0
E06000039,2005,880.0,48167.0,45429.0,241.0
E06000039,2006,967.0,48708.0,46056.0,311.0
E06000039,2007,935.0,49188.0,46740.0,368.0
E06000039,2008,962.0,50221.0,47701.0,372.0
E06000039,2009,1093.0,50964.0,48787.0,421.0
E06000039,2010,969.0,51387.0,49647.0,406.0
E06000039,2011,753.0,51781.0,50465.0,203.0
E06000039,2012,622.0,51959.0,50881.0,95.0
E06000039,2013,528.0,52074.0,51342.0,154.0
E06000039,2014,530.0,52402.0,52023.0,160.0
E06000039,2015,498.0,52806.0,52703.0,136.0
E06000039,2016,655.0,53528.0,53375.0,205.0
E06000039,2017,623.0,53984.0,53831.0,225.0
E06000039,2018,843.0,54763.0,54035.0,310.0
E06000039,2019,849.0,55229.0,54414.0,320.0
E06000039,2020,793.0,55665.0,54762.0,300.0
E06000039,2021,748.0,56137.0,55089.0,230.0
E06000039,2022,909.0,56669.0,55440.0,347.0
E06000039,2023,1264.0,56991.0,55760.0,550.0
E06000040,2004,1956.0,57644.0,54135.0,1083.0
E06000040,2005,1870.0,58096.0,54675.0,1032.0
E06000040,2006,1603.0,58594.0,55290.0,776.0
E06000040,2007,1636.0,59051.0,55911.0,723.0
E06000040,2008,1898.0,59596.0,56637.0,880.0
E06000040,2009,1936.0,60165.0,57148.0,923.0
E06000040,2010,1760.0,60613.0,57819.0,811.0
E06000040,2011,1831.0,60901.0,58242.0,781.0
E06000040,2012,1844.0,61073.0,58556.0,791.0
E06000040,2013,1763.0,61261.0,58861.0,714.0
E06000040,2014,1482.0,61616.0,59416.0,619.0
E06000040,2015,1603.0,62125.0,59757.0,679.0
E06000040,2016,1718.0,62722.0,60264.0,711.0
E06000040,2017,1657.0,63301.0,60561.0,826.0
E06000040,2018,1715.0,63811.0,60933.0,841.0
E06000040,2019,1620.0,64460.0,61327.0,774.0
E06000040,2020,1732.0,64859.0,61631.0,721.0
E06000040,2021,1546.0,65165.0,61915.0,693.0
E06000040,2022,1475.0,65453.0,62285.0,562.0
E06000040,2023,1588.0,65769.0,62630.0,571.0
E06000041,2004,1274.0,59353.0,56927.0,476.0
E06000041,2005,1359.0,59696.0,57349.0,465.0
E06000041,2006,1191.0,60318.0,57757.0,341.0
E06000041,2007,1301.0,61303.0,58245.0,404.0
E06000041,2008,1379.0,61758.0,58724.0,534.0
E06000041,2009,1309.0,62093.0,59165.0,479.0
E06000041,2010,1232.0,62286.0,59599.0,439.0
E06000041,2011,1340.0,62474.0,60292.0,480.0
E06000041,2012,1323.0,62788.0,60850.0,489.0
E06000041,2013,1195.0,63230.0,61365.0,388.0
E06000041,2014,1219.0,63765.0,61974.0,437.0
E06000041,2015,1105.0,64260.0,62613.0,305.0
E06000041,2016,1139.0,64940.0,63138.0,240.0
E06000041,2017,1272.0,65914.0,63801.0,386.0
E06000041,2018,1386.0,67464.0,64988.0,508.0
E06000041,2019,1613.0,68756.0,65873.0,633.0
E06000041,2020,1433.0,70352.0,66654.0,558.0
E06000041,2021,1478.0,71523.0,67379.0,500.0
E06000041,2022,1445.0,73004.0,68199.0,391.0
E06000041,2023,1480.0,73855.0,68974.0,478.0
E06000042,2004,2051.0,90090.0,87300.0,573.0
E06000042,2005,2275.0,91486.0,88802.0,611.0
E06000042,2006,2332.0,93318.0,90284.0,537.0
E06000042,2007,2112.0,95017.0,91510.0,588.0
E06000042,2008,2290.0,97354.0,93124.0,579.0
E06000042,2009,2318.0,99231.0,94712.0,612.0
E06000042,2010,2128.0,100680.0,96637.0,597.0
E06000042,2011,2220.0,102012.0,98086.0,572.0
E06000042,2012,2142.0,103613.0,99141.0,551.0
E06000042,2013,1982.0,104936.0,100442.0,573.0
E06000042,2014,1674.0,106190.0,101972.0,457.0
E06000042,2015,863.0,107632.0,103061.0,378.0
E06000042,2016,1745.0,108847.0,104201.0,318.0
E06000042,2017,1870.0,110097.0,104808.0,527.0
E06000042,2018,2029.0,111603.0,105296.0,578.0
E06000042,2019,2157.0,113405.0,106074.0,581.0
E06000042,2020,2245.0,115502.0,106768.0,813.0
E06000042,2021,2525.0,117516.0,107443.0,826.0
E06000042,2022,2767.0,119519.0,108334.0,864.0
E06000042,2023,3038.0,122414.0,109193.0,944.0
E06000043,2004,4051.0,120255.0,112685.0,782.0
E06000043,2005,3763.0,120896.0,113412.0,1095.0
E06000043,2006,3714.0,121474.0,113901.0,894.0
E06000043,2007,3918.0,122310.0,114462.0,927.0
E06000043,2008,3235.0,122916.0,115636.0,890.0
E06000043,2009,3655.0,123676.0,116879.0,908.0
E06000043,2010,3659.0,124095.0,118368.0,933.0
E06000043,2011,4128.0,124417.0,120405.0,1032.0
E06000043,2012,3966.0,124877.0,121262.0,867.0
E06000043,2013,3867.0,125403.0,121948.0,780.0
E06000043,2014,4013.0,125991.0,122950.0,696.0
E06000043,2015,3780.0,126723.0,124120.0,702.0
E06000043,2016,4091.0,127562.0,125126.0,601.0
E06000043,2017,4276.0,128067.0,125184.0,889.0
E06000043,2018,4014.0,128662.0,125689.0,779.0
E06000043,2019,4409.0,129194.0,126098.0,1086.0
E06000043,2020,4592.0,129904.0,126411.0,1413.0
E06000043,2021,4598.0,130838.0,126757.0,1354.0
E06000043,2022,5009.0,132098.0,127249.0,1596.0
E06000043,2023,5369.0,132958.0,127708.0,1695.0
E06000044,2004,2206.0,82991.0,80574.0,578.0
E06000044,2005,2527.0,83747.0,81654.0,660.0
E06000044,2006,3003.0,84400.0,81615.0,845.0
E06000044,2007,3174.0,84944.0,81208.0,897.0
E06000044,2008,3299.0,85675.0,81563.0,993.0
E06000044,2009,3347.0,87003.0,82614.0,971.0
E06000044,2010,2737.0,87755.0,83729.0,842.0
E06000044,2011,2805.0,88091.0,85256.0,734.0
E06000044,2012,2712.0,88361.0,85692.0,700.0
E06000044,2013,2623.0,88706.0,86080.0,691.0
E06000044,2014,2635.0,88936.0,86738.0,660.0
E06000044,2015,2586.0,89350.0,87640.0,765.0
E06000044,2016,2238.0,89764.0,88772.0,531.0
E06000044,2017,2397.0,90151.0,89232.0,466.0
E06000044,2018,2940.0,90554.0,89547.0,939.0
E06000044,2019,2830.0,90731.0,89874.0,976.0
E06000044,2020,2850.0,90893.0,90188.0,1155.0
E06000044,2021,3333.0,91173.0,90410.0,1208.0
E06000044,2022,3015.0,91317.0,90669.0,961.0
E06000044,2023,3119.0,91291.0,90931.0,948.0
E06000045,2004,2901.0,95097.0,93220.0,897.0
E06000045,2005,2906.0,95954.0,94604.0,979.0
E06000045,2006,3061.0,96833.0,94566.0,1046.0
E06000045,2007,3171.0,97950.0,94791.0,855.0
E06000045,2008,3239.0,98699.0,95053.0,952.0
E06000045,2009,3030.0,99582.0,95407.0,845.0
E06000045,2010,3002.0,99956.0,96305.0,776.0
E06000045,2011,3186.0,100596.0,96926.0,818.0
E06000045,2012,3301.0,101148.0,97219.0,831.0
E06000045,2013,2695.0,101493.0,97680.0,639.0
E06000045,2014,2682.0,101874.0,98256.0,606.0
E06000045,2015,2633.0,103172.0,99355.0,616.0
E06000045,2016,2483.0,104109.0,100477.0,583.0
E06000045,2017,2608.0,104996.0,101074.0,618.0
E06000045,2018,2852.0,105712.0,101181.0,701.0
E06000045,2019,2993.0,107219.0,101392.0,763.0
E06000045,2020,2993.0,107569.0,101661.0,888.0
E06000045,2021,2945.0,108105.0,101829.0,826.0
E06000045,2022,3179.0,108518.0,102195.0,850.0
E06000045,2023,3182.0,108885.0,102558.0,876.0
E06000046,2004,1956.0,62832.0,58829.0,569.0
E06000046,2005,2078.0,63143.0,59507.0,772.0
E06000046,2006,2305.0,63912.0,59896.0,817.0
E06000046,2007,2480.0,65534.0,60321.0,969.0
E06000046,2008,2586.0,66111.0,60665.0,957.0
E06000046,2009,2647.0,66716.0,60760.0,943.0
E06000046,2010,2475.0,67107.0,60904.0,999.0
E06000046,2011,2496.0,67506.0,60953.0,864.0
E06000046,2012,2534.0,68232.0,61282.0,837.0
E06000046,2013,2571.0,68863.0,61482.0,797.0
E06000046,2014,2386.0,69373.0,62065.0,762.0
E06000046,2015,2272.0,70086.0,62480.0,674.0
E06000046,2016,2209.0,70708.0,62972.0,665.0
E06000046,2017,1820.0,71233.0,63597.0,679.0
E06000046,2018,1456.0,71811.0,64185.0,530.0
E06000046,2019,1400.0,72366.0,64942.0,490.0
E06000046,2020,1312.0,72824.0,65591.0,510.0
E06000046,2021,1435.0,73474.0,66225.0,426.0
E06000046,2022,1559.0,73964.0,66896.0,624.0
E06000046,2023,1763.0,74321.0,67552.0,744.0
E06000047,2004,,,209302.0,
E06000047,2005,,,211035.0,
E06000047,2006,,,212852.0,
E06000047,2007,,,215031.0,
E06000047,2008,,,216974.0,
E06000047,2009,10156.0,,218593.0,4537.0
E06000047,2010,9925.0,231992.0,220613.0,4735.0
E06000047,2011,10416.0,233485.0,222734.0,5235.0
E06000047,2012,9999.0,234924.0,223788.0,4466.0
E06000047,2013,9659.0,236229.0,224948.0,3843.0
E06000047,2014,10163.0,237181.0,226183.0,4433.0
E06000047,2015,10267.0,238415.0,227512.0,4808.0
E06000047,2016,9649.0,240111.0,229250.0,4459.0
E06000047,2017,10026.0,241676.0,230664.0,4539.0
E06000047,2018,9807.0,243182.0,232449.0,4130.0
E06000047,2019,9451.0,244813.0,234113.0,4209.0
E06000047,2020,8961.0,246608.0,235608.0,4644.0
E06000047,2021,8380.0,248104.0,236947.0,3900.0
E06000047,2022,8991.0,249774.0,238142.0,4112.0
E06000047,2023,9134.0,251325.0,239301.0,4279.0
E06000049,2004,,,149760.0,
E06000049,2005,,,151157.0,
E06000049,2006,,,152371.0,
E06000049,2007,,,153842.0,
E06000049,2008,,,155219.0,
E06000049,2009,6439.0,,156213.0,3200.0
E06000049,2010,6306.0,165399.0,157219.0,3287.0
E06000049,2011,5485.0,166236.0,159177.0,2340.0
E06000049,2012,5372.0,166902.0,160311.0,2205.0
E06000049,2013,4515.0,167571.0,161070.0,1964.0
E06000049,2014,4163.0,168415.0,162280.0,1736.0
E06000049,2015,4036.0,169674.0,163121.0,1540.0
E06000049,2016,3872.0,171266.0,164160.0,1451.0
E06000049,2017,4166.0,173049.0,165357.0,1396.0
E06000049,2018,4332.0,175366.0,166568.0,1685.0
E06000049,2019,4635.0,178321.0,168111.0,1781.0
E06000049,2020,4717.0,181471.0,169460.0,2002.0
E06000049,2021,4363.0,183766.0,170695.0,1733.0
E06000049,2022,4567.0,186397.0,172005.0,1678.0
E06000049,2023,4652.0,188720.0,173251.0,1672.0
E06000050,2004,,,134844.0,
E06000050,2005,,,135958.0,
E06000050,2006,,,136868.0,
E06000050,2007,,,137703.0,
E06000050,2008,,,138271.0,
E06000050,2009,4752.0,,138894.0,1879.0
E06000050,2010,4797.0,146816.0,139710.0,2079.0
E06000050,2011,4945.0,147568.0,140907.0,1999.0
E06000050,2012,4967.0,148280.0,141501.0,1917.0
E06000050,2013,4266.0,148863.0,142174.0,1864.0
E06000050,2014,4059.0,149743.0,142877.0,1776.0
E06000050,2015,4262.0,151224.0,143846.0,1806.0
E06000050,2016,4104.0,152903.0,144921.0,1756.0
E06000050,2017,4163.0,154833.0,146035.0,1749.0
E06000050,2018,4413.0,157289.0,147480.0,1630.0
E06000050,2019,4302.0,159353.0,148997.0,1502.0
E06000050,2020,4089.0,161112.0,150419.0,1552.0
E06000050,2021,3570.0,162357.0,151732.0,1405.0
E06000050,2022,3819.0,163876.0,153021.0,1575.0
E06000050,2023,4243.0,165231.0,154319.0,1384.0
E06000051,2004,,,120070.0,
E06000051,2005,,,121479.0,
E06000051,2006,,,123036.0,
E06000051,2007,,,124557.0,
E06000051,2008,,,125822.0,
E06000051,2009,4370.0,,126689.0,1940.0
E06000051,2010,4489.0,134342.0,127969.0,1651.0
E06000051,2011,4604.0,135572.0,129776.0,1831.0
E06000051,2012,4673.0,136152.0,130758.0,1709.0
E06000051,2013,4891.0,136854.0,131591.0,1741.0
E06000051,2014,4404.0,137519.0,132942.0,1561.0
E06000051,2015,4317.0,138524.0,134101.0,1526.0
E06000051,2016,4356.0,139777.0,135452.0,1535.0
E06000051,2017,4375.0,141538.0,137305.0,1555.0
E06000051,2018,4460.0,143264.0,138998.0,1654.0
E06000051,2019,4322.0,144931.0,141085.0,1571.0
E06000051,2020,4262.0,146324.0,142954.0,1733.0
E06000051,2021,3979.0,147757.0,144748.0,1444.0
E06000051,2022,4139.0,149263.0,146680.0,1581.0
E06000051,2023,4738.0,150689.0,148560.0,1765.0
E06000052,2004,,,219841.0,
E06000052,2005,,,221455.0,
E06000052,2006,,,222891.0,
E06000052,2007,,,224537.0,
E06000052,2008,,,225973.0,
E06000052,2009,9407.0,,226539.0,3594.0
E06000052,2010,9522.0,256491.0,227818.0,3857.0
E06000052,2011,9338.0,258883.0,230091.0,3806.0
E06000052,2012,8926.0,261193.0,231802.0,3030.0
E06000052,2013,8331.0,263407.0,233255.0,3072.0
E06000052,2014,8099.0,265372.0,234998.0,2990.0
E06000052,2015,8176.0,268010.0,236764.0,3170.0
E06000052,2016,7808.0,270543.0,239030.0,3230.0
E06000052,2017,7908.0,273553.0,242052.0,3163.0
E06000052,2018,7810.0,276916.0,244343.0,2742.0
